timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540887905748,1189,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format JPG,200,OK,Test 1-4,bin,true,,4915,339,5,5,1189,0,2
1540887905812,1126,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format JPG,200,OK,Test 1-2,bin,true,,4915,340,5,5,1125,0,1
1540887906777,169,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format PNG,200,OK,Test 1-3,bin,true,,39870,341,5,5,156,0,2
1540887906686,278,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format PNG,200,OK,Test 1-5,bin,true,,101577,339,5,5,261,0,2
1540887906445,548,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format JPG,200,OK,Test 1-1,bin,true,,8402,341,5,5,534,0,1
1540887906939,160,[/service/] GetCapabilities KVP 1.3.0,200,OK,Test 1-4,text,true,,4945,179,5,5,158,0,1
1540887906939,164,[/service/] GetCapabilities KVP 1.3.0,200,OK,Test 1-2,text,true,,4945,179,5,5,162,0,1
1540887906972,291,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format PNG,200,OK,Test 1-5,bin,true,,79753,337,5,5,268,0,2
1540887907129,137,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format PNG,200,OK,Test 1-4,bin,true,,39981,337,5,5,114,0,2
1540887907134,137,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format PNG,200,OK,Test 1-2,bin,true,,40122,338,5,5,136,0,1
1540887906956,318,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format PNG,200,OK,Test 1-3,bin,true,,134296,338,5,5,288,0,2
1540887907278,254,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format PNG,200,OK,Test 1-4,bin,true,,113981,335,5,5,232,0,1
1540887907283,273,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format PNG,200,OK,Test 1-2,bin,true,,136195,339,5,5,256,0,2
1540887907002,564,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format JPG,200,OK,Test 1-1,bin,true,,4915,341,5,5,564,0,1
